,year,month,day,part_of_day,weather_id,severe,temp_min,temp_max
2444,2018,5,4,3,801.0,0.0,65.0,68.89999999999999
2445,2018,5,4,4,644.6,0.1,52.34000000000001,62.06000000000002
2446,2018,5,5,1,785.0,0.0,51.199999999999996,56.900000000000006
2447,2018,5,5,2,801.6666666666666,0.0,67.10000000000001,70.99999999999999
2448,2018,5,5,3,803.0,0.0,70.10000000000001,76.39999999999999
2449,2018,5,5,4,800.0,0.0,55.42760000000001,61.12760000000001
2450,2018,5,6,1,783.8333333333334,0.0,52.70000000000001,59.599999999999994
2451,2018,5,6,2,674.8571428571429,0.14285714285714285,63.37142857142857,71.34285714285714
2452,2018,5,6,3,506.5,0.0,58.99999999999999,68.45
2453,2018,5,6,4,800.8333333333334,0.0,56.300000000000004,62.0
2454,2018,5,7,1,800.0,0.0,44.0,48.800000000000004
2455,2018,5,7,2,800.0,0.0,58.09610000000001,62.2961
2456,2018,5,7,3,800.1666666666666,0.0,58.433600000000006,66.23360000000001
2457,2018,5,7,4,800.0,0.0,50.0,55.099999999999994
2458,2018,5,8,1,783.5,0.0,44.900000000000006,51.5
2459,2018,5,8,2,800.0,0.0,64.4,68.59999999999998
2460,2018,5,8,3,800.0,0.0,65.89999999999999,76.7
2461,2018,5,8,4,800.0,0.0,49.699999999999996,59.29999999999999
2462,2018,5,9,1,800.0,0.0,47.900000000000006,55.699999999999996
2463,2018,5,9,2,800.0,0.0,68.0,76.39999999999999
2464,2018,5,9,3,466.0,0.0,68.6,78.2
2465,2018,5,9,4,801.3333333333334,0.0,56.6,62.6
2466,2018,5,10,1,752.1666666666666,0.0,60.800000000000004,63.50000000000001
2467,2018,5,10,2,803.3333333333334,0.0,65.0,69.2
2468,2018,5,10,3,802.8333333333334,0.0,66.80000000000001,70.7
2469,2018,5,10,4,511.5,0.0,62.0,68.89999999999999
2470,2018,5,11,1,801.8333333333334,0.0,40.699999999999996,46.699999999999996
2471,2018,5,11,2,615.7142857142857,0.0,42.800000000000004,45.88571428571429
2472,2018,5,11,3,557.0,0.0,43.45454545454546,46.07272727272727
2473,2018,5,11,4,703.25,0.0,42.35,52.02499999999999
2474,2018,5,12,1,526.6,0.0,42.2,45.68
2475,2018,5,12,2,560.0,0.0,44.6,47.00000000000001
2476,2018,5,12,3,602.1538461538462,0.0,48.2,52.63076923076922
2477,2018,5,12,4,504.8125,0.125,42.80000000000001,47.74999999999998
2478,2018,5,13,1,609.0833333333334,0.0,44.30000000000001,45.94999999999999
2479,2018,5,13,2,709.5714285714286,0.0,50.77142857142858,56.42857142857143
2480,2018,5,13,3,767.6666666666666,0.0,55.99999999999999,66.8
2481,2018,5,13,4,651.6923076923077,0.0,47.64615384615384,53.46153846153846
2482,2018,5,14,1,648.2727272727273,0.09090909090909091,51.145454545454534,54.74545454545454
2483,2018,5,14,2,622.4166666666666,0.0,58.09999999999999,64.10000000000001
2484,2018,5,14,3,787.1666666666666,0.0,68.60000000000001,76.7
2485,2018,5,14,4,732.8571428571429,0.0,54.88571428571429,61.31428571428571
2486,2018,5,15,1,548.6666666666666,0.0,63.000000000000014,65.6
2487,2018,5,15,2,591.1,0.0,62.960000000000015,67.28
2488,2018,5,15,3,800.5,0.0,67.10000000000001,72.80000000000001
2489,2018,5,15,4,522.6,0.0,61.7,68.53999999999999
2490,2018,5,16,1,800.0,0.0,49.400000000000006,53.9
2491,2018,5,16,2,800.0,0.0,64.10000000000001,71.60000000000001
2492,2018,5,16,3,800.0,0.0,67.10000000000001,77.89999999999999
2493,2018,5,16,4,800.0,0.0,53.29999999999999,62.0
2494,2018,5,17,1,720.9166666666666,0.0,50.29999999999999,58.1
2495,2018,5,17,2,800.0,0.0,69.8,77.30000000000001
2496,2018,5,17,3,800.0,0.0,66.8,78.8
2497,2018,5,17,4,777.4285714285714,0.0,54.628571428571426,63.88571428571429
2498,2018,5,18,1,773.6666666666666,0.0,51.800000000000004,56.0
2499,2018,5,18,2,800.0,0.0,63.199999999999996,67.10000000000001
2500,2018,5,18,3,750.0,0.0,66.5,74.0
2501,2018,5,18,4,660.5,0.0,55.1,61.699999999999996
2502,2018,5,19,1,506.4,0.0,57.02,60.260000000000005
2503,2018,5,19,2,567.375,0.125,64.17500000000001,70.7
2504,2018,5,19,3,544.25,0.0,68.75,75.2
2505,2018,5,19,4,604.4285714285714,0.0,59.25714285714285,65.42857142857143
2506,2018,5,20,1,568.0,0.0,57.39999999999999,62.20000000000001
2507,2018,5,20,2,769.6666666666666,0.0,57.800000000000004,63.800000000000004
2508,2018,5,20,3,739.3333333333334,0.0,57.199999999999996,64.4
2509,2018,5,20,4,719.1428571428571,0.0,59.51428571428572,64.65714285714286
2510,2018,5,21,1,783.5,0.0,47.6,53.6
2511,2018,5,21,2,800.5,0.0,59.30000000000001,63.199999999999996
2512,2018,5,21,3,551.0,0.125,55.85000000000001,62.15
2513,2018,5,21,4,704.8333333333334,0.0,50.300000000000004,58.099999999999994
2514,2018,5,22,1,692.9,0.0,54.85999999999999,57.55999999999999
2515,2018,5,22,2,692.5833333333334,0.0,63.95000000000001,70.10000000000001
2516,2018,5,22,3,693.5714285714286,0.0,64.14285714285715,72.11428571428573
2517,2018,5,22,4,625.75,0.0,53.6,57.875
2518,2018,5,23,1,715.0,0.0,51.260000000000005,57.379999999999995
2519,2018,5,23,2,800.3333333333334,0.0,69.19999999999999,73.4
2520,2018,5,23,3,800.0,0.0,73.4,80.3
2521,2018,5,23,4,783.5,0.0,56.300000000000004,62.300000000000004
2522,2018,5,24,1,740.6666666666666,0.0,52.699999999999996,62.6
2523,2018,5,24,2,800.0,0.0,74.60000000000001,78.8
2524,2018,5,24,3,800.0,0.0,75.49999999999999,83.60000000000001
2525,2018,5,24,4,800.0,0.0,59.300000000000004,68.0
2526,2018,5,25,1,757.1666666666666,0.0,55.70000000000001,63.800000000000004
2527,2018,5,25,2,800.0,0.0,78.19999999999999,82.4
2528,2018,5,25,3,800.0,0.0,80.3,88.7
2529,2018,5,25,4,800.0,0.0,60.79999999999999,71.0
2530,2018,5,26,1,750.6666666666666,0.0,64.10000000000001,69.5
2531,2018,5,26,2,603.8333333333334,0.0,70.10000000000001,75.8
2532,2018,5,26,3,700.3333333333334,0.0,71.9,79.99999999999999
2533,2018,5,26,4,800.0,0.0,63.20000000000001,73.39999999999999
2534,2018,5,27,1,719.1818181818181,0.0,63.25454545454547,68.65454545454544
2535,2018,5,27,2,743.375,0.0,73.625,81.27499999999999
2536,2018,5,27,3,801.0,0.0,81.5,92.60000000000001
2537,2018,5,27,4,642.375,0.0,65.533325,72.05832500000001
2538,2018,5,28,1,800.6666666666666,0.0,65.99960000000002,65.99960000000002
2539,2018,5,28,2,800.3333333333334,0.0,83.44940000000001,87.3494
2540,2018,5,28,3,802.0,0.0,86.60000000000001,94.69999999999999
2541,2018,5,28,4,800.6666666666666,0.0,68.98220000000003,74.38220000000003
2542,2018,5,29,1,747.3333333333334,0.0,67.7,73.39999999999999
2543,2018,5,29,2,787.8333333333334,0.0,80.0,85.39999999999999
2544,2018,5,29,3,800.0,0.0,82.69999999999999,92.0
2545,2018,5,29,4,800.3333333333334,0.0,70.10000000000001,79.10000000000001
2546,2018,5,30,1,800.0,0.0,68.0,72.19999999999999
2547,2018,5,30,2,787.6666666666666,0.0,76.7,81.8
2548,2018,5,30,3,503.9,0.0,75.38000000000001,83.84
2549,2018,5,30,4,706.8333333333334,0.0,72.19999999999999,76.1
2550,2018,5,31,1,803.5,0.0,72.8,76.1
2551,2018,5,31,2,802.8333333333334,0.0,79.7,84.8
2552,2018,5,31,3,661.8333333333334,0.0,82.10000000000001,88.10000000000001
2553,2018,5,31,4,657.8571428571429,0.0,73.39999999999999,77.0
2554,2018,6,1,1,700.0,0.0,69.5,73.7
2555,2018,6,1,2,651.3333333333334,0.0,74.89999999999999,80.89999999999999
2556,2018,6,1,3,435.625,0.0,71.14999999999999,79.7
2557,2018,6,1,4,430.75,0.0,68.45,76.55
2558,2018,6,2,1,804.0,0.0,54.5,59.6
2559,2018,6,2,2,803.8333333333334,0.0,58.4,62.9
2560,2018,6,2,3,803.3333333333334,0.0,66.8,71.60000000000001
2561,2018,6,2,4,802.6666666666666,0.0,59.4665,63.9665
2562,2018,6,3,1,685.5555555555555,0.1111111111111111,56.800000000000004,62.400000000000006
2563,2018,6,3,2,583.7692307692307,0.0,61.63076923076923,67.86153846153844
2564,2018,6,3,3,755.6666666666666,0.0,69.2,74.89999999999999
2565,2018,6,3,4,751.8333333333334,0.0,60.5,66.5
2566,2018,6,4,1,804.0,0.0,58.099999999999994,61.400000000000006
2567,2018,6,4,2,801.8333333333334,0.0,63.199999999999996,66.8
2568,2018,6,4,3,800.3333333333334,0.0,69.8,72.2
2569,2018,6,4,4,802.6666666666666,0.0,61.70000000000001,65.60000000000001
2570,2018,6,5,1,658.8571428571429,0.0,55.91428571428571,60.285714285714285
2571,2018,6,5,2,801.3333333333334,0.0,60.50000000000001,66.2
2572,2018,6,5,3,804.0,0.0,59.599999999999994,68.89999999999999
2573,2018,6,5,4,617.3333333333334,0.0,57.20000000000001,63.20000000000001
2574,2018,6,6,1,800.0,0.0,47.300000000000004,51.800000000000004
2575,2018,6,6,2,801.1666666666666,0.0,60.19999999999999,64.1
2576,2018,6,6,3,800.0,0.0,63.80000000000001,72.5
2577,2018,6,6,4,800.3333333333334,0.0,53.6,58.4
2578,2018,6,7,1,802.0,0.0,59.900000000000006,63.20000000000001
2579,2018,6,7,2,800.3333333333334,0.0,70.39999999999999,75.2
2580,2018,6,7,3,802.0,0.0,76.7,83.0
2581,2018,6,7,4,802.6666666666666,0.0,62.0,68.0
2582,2018,6,8,1,800.0,0.0,59.300000000000004,63.20000000000001
2583,2018,6,8,2,800.5,0.0,69.8,75.5
2584,2018,6,8,3,801.1666666666666,0.0,74.3,82.4
2585,2018,6,8,4,800.0,0.0,61.699999999999996,69.8
2586,2018,6,9,1,703.0,0.3333333333333333,61.1,66.2
2587,2018,6,9,2,569.5555555555555,0.1111111111111111,62.400000000000006,71.00000000000001
2588,2018,6,9,3,542.5,0.1,64.39999999999999,68.72
2589,2018,6,9,4,700.4285714285714,0.14285714285714285,62.85714285714287,68.77142857142857
2590,2018,6,10,1,522.5555555555555,0.0,60.800000000000004,63.400000000000006
2591,2018,6,10,2,562.0769230769231,0.0,63.84615384615384,66.06153846153846
2592,2018,6,10,3,572.9,0.0,63.32000000000001,69.08
2593,2018,6,10,4,601.8571428571429,0.14285714285714285,60.02857142857143,66.97142857142856
2594,2018,6,11,1,800.0,0.0,58.699999999999996,62.6
2595,2018,6,11,2,800.0,0.0,68.89999999999999,73.4
2596,2018,6,11,3,800.0,0.0,71.9,77.60000000000001
2597,2018,6,11,4,802.5,0.0,63.20000000000001,66.80000000000001
2598,2018,6,12,1,763.8571428571429,0.0,60.800000000000004,65.68571428571428
2599,2018,6,12,2,802.6666666666666,0.0,68.9,74.6
2600,2018,6,12,3,709.5,0.0,71.9,76.7
2601,2018,6,12,4,704.5,0.0,66.65,71.375
2602,2018,6,13,1,710.0909090909091,0.0,68.32727272727273,71.60000000000001
2603,2018,6,13,2,761.6666666666666,0.0,78.5,81.2
2604,2018,6,13,3,800.3333333333334,0.0,79.10000000000001,84.5
2605,2018,6,13,4,703.125,0.0,67.325,73.4
2606,2018,6,14,1,800.0,0.0,58.4,65.3
2607,2018,6,14,2,800.0,0.0,76.10000000000001,80.3
2608,2018,6,14,3,800.3333333333334,0.0,78.5,84.5
2609,2018,6,14,4,800.3333333333334,0.0,64.10000000000001,70.39999999999999
2610,2018,6,15,1,800.0,0.0,56.6,63.199999999999996
2611,2018,6,15,2,800.0,0.0,73.1,78.2
2612,2018,6,15,3,800.0,0.0,75.2,82.7
2613,2018,6,15,4,800.1666666666666,0.0,62.9,69.2
2614,2018,6,16,1,423.2857142857143,0.0,67.22857142857143,70.82857142857142
2615,2018,6,16,2,802.6666666666666,0.0,72.2,78.8
2616,2018,6,16,3,703.6666666666666,0.0,77.3,84.5
2617,2018,6,16,4,788.6666666666666,0.0,68.6,75.2
2618,2018,6,17,1,713.0,0.0,65.12000000000002,71.24000000000001
2619,2018,6,17,2,801.0,0.0,83.60000000000001,90.19999999999999
2620,2018,6,17,3,800.6666666666666,0.0,89.0,95.89999999999999
2621,2018,6,17,4,783.5,0.0,72.19999999999999,78.50000000000001
2622,2018,6,18,1,773.6666666666666,0.0,77.3,81.5
2623,2018,6,18,2,788.1666666666666,0.0,87.5,91.09999999999998
2624,2018,6,18,3,661.1666666666666,0.0,86.30000000000001,94.39999999999999
2625,2018,6,18,4,639.125,0.0,76.325,84.875
2626,2018,6,19,1,785.3333333333334,0.0,65.6,70.7
2627,2018,6,19,2,803.3333333333334,0.0,70.39999999999999,73.1
2628,2018,6,19,3,803.5,0.0,72.2,76.7
2629,2018,6,19,4,531.2727272727273,0.09090909090909091,68.49090909090908,75.19999999999999
2630,2018,6,20,1,612.0,0.0,60.199999999999996,65.0
2631,2018,6,20,2,554.3333333333334,0.0,63.20000000000001,66.2
2632,2018,6,20,3,802.3333333333334,0.0,67.39999999999999,72.19999999999999
2633,2018,6,20,4,803.3333333333334,0.0,65.3,70.99999999999999
2634,2018,6,21,1,720.9166666666666,0.0,58.25,62.6
2635,2018,6,21,2,800.0,0.0,70.39999999999999,75.5
2636,2018,6,21,3,800.0,0.0,72.2,78.2
2637,2018,6,21,4,767.0,0.0,62.6,68.30000000000001
2638,2018,6,22,1,750.6666666666666,0.0,63.20000000000001,66.8
2639,2018,6,22,2,667.8333333333334,0.0,66.2,72.8
2640,2018,6,22,3,591.6923076923077,0.0,63.70769230769232,68.41538461538462
2641,2018,6,22,4,662.75,0.0,63.27500000000001,67.77499999999999
2642,2018,6,23,1,577.5384615384615,0.07692307692307693,64.12307692307694,69.24615384615383
2643,2018,6,23,2,588.5,0.0,68.38571428571429,74.3
2644,2018,6,23,3,599.0,0.0,71.19999999999999,77.60000000000001
2645,2018,6,23,4,589.2857142857143,0.0,65.6857142857143,69.28571428571429
2646,2018,6,24,1,651.5,0.0,63.500000000000014,69.35
2647,2018,6,24,2,561.2,0.0,65.12,73.22
2648,2018,6,24,3,704.8333333333334,0.16666666666666666,70.10000000000001,74.0
2649,2018,6,24,4,732.8571428571429,0.0,65.42857142857143,71.34285714285714
2650,2018,6,25,1,784.0,0.0,55.699999999999996,59.0
2651,2018,6,25,2,800.5,0.0,66.8,70.1
2652,2018,6,25,3,800.0,0.0,70.39999999999999,75.2
2653,2018,6,25,4,800.0,0.0,59.900000000000006,65.0
2654,2018,6,26,1,800.3333333333334,0.0,54.5,59.9
2655,2018,6,26,2,800.6666666666666,0.0,70.39999999999999,75.5
2656,2018,6,26,3,800.0,0.0,74.00000000000001,79.1
2657,2018,6,26,4,754.1666666666666,0.0,60.199999999999996,65.60000000000001
2658,2018,6,27,1,601.3,0.1,66.92,69.79999999999998
2659,2018,6,27,2,587.0714285714286,0.0,70.31428571428573,75.20000000000002
2660,2018,6,27,3,486.5,0.0,71.41999999999999,76.82
2661,2018,6,27,4,704.75,0.0,65.75,71.15
2662,2018,6,28,1,719.2,0.0,65.12,69.80000000000001
2663,2018,6,28,2,788.1666666666666,0.0,75.8,79.7
2664,2018,6,28,3,787.8333333333334,0.0,78.8,88.40000000000002
2665,2018,6,28,4,785.3333333333334,0.0,68.00000000000001,73.69999999999999
2666,2018,6,29,1,722.9,0.0,66.38000000000001,72.14
2667,2018,6,29,2,801.3333333333334,0.0,81.8,86.60000000000001
2668,2018,6,29,3,800.0,0.0,85.10000000000001,91.10000000000001
2669,2018,6,29,4,800.0,0.0,72.2,80.3
2670,2018,6,30,1,735.0,0.0,73.91428571428571,78.8
2671,2018,6,30,2,801.0,0.0,85.7,89.0
2672,2018,6,30,3,801.0,0.0,89.0,94.10000000000001
2673,2018,6,30,4,800.0,0.0,77.0,83.89999999999999
2674,2018,7,1,1,755.5,0.0,72.05000000000001,78.575
2675,2018,7,1,2,802.1666666666666,0.0,83.89999999999999,89.60000000000001
2676,2018,7,1,3,505.8333333333333,0.0,84.8,92.60000000000001
2677,2018,7,1,4,800.0,0.0,76.7,84.8
2678,2018,7,2,1,744.3333333333334,0.0,77.0,80.0
2679,2018,7,2,2,802.5,0.0,81.2,85.7
2680,2018,7,2,3,800.6666666666666,0.0,84.8,89.3
2681,2018,7,2,4,760.5,0.0,77.9,83.0
2682,2018,7,3,1,744.0,0.0,67.10000000000001,72.8
2683,2018,7,3,2,800.3333333333334,0.0,79.69999999999999,86.3
2684,2018,7,3,3,801.0,0.0,83.9,89.59999999999998
2685,2018,7,3,4,800.0,0.0,73.10000000000001,79.10000000000001
2686,2018,7,4,1,743.125,0.0,71.825,75.875
2687,2018,7,4,2,751.0,0.16666666666666666,82.1,89.3
2688,2018,7,4,3,800.6666666666666,0.0,85.7,93.5
2689,2018,7,4,4,786.8333333333334,0.0,76.10000000000001,81.8
2690,2018,7,5,1,676.1764705882352,0.0,76.04705882352943,81.02352941176473
2691,2018,7,5,2,653.3333333333334,0.0,82.39999999999999,90.2
2692,2018,7,5,3,552.4285714285714,0.0,86.77142857142857,93.20000000000002
2693,2018,7,5,4,729.2727272727273,0.0,76.67272727272729,83.05454545454546
2694,2018,7,6,1,800.5,0.0,66.2,71.9
2695,2018,7,6,2,800.0,0.0,71.3,76.10000000000001
2696,2018,7,6,3,800.0,0.0,74.30000000000001,79.39999999999999
2697,2018,7,6,4,802.0,0.0,70.7,77.9
2698,2018,7,7,1,800.0,0.0,53.300000000000004,61.699999999999996
2699,2018,7,7,2,800.0,0.0,71.6,75.19999999999999
2700,2018,7,7,3,800.0,0.0,74.3,79.7
2701,2018,7,7,4,800.0,0.0,60.5,67.10000000000001
2702,2018,7,8,1,800.0,0.0,55.1,63.20000000000001
2703,2018,7,8,2,800.0,0.0,75.8,79.7
2704,2018,7,8,3,800.0,0.0,77.3,86.89999999999999
2705,2018,7,8,4,800.0,0.0,61.1,70.10000000000001
2706,2018,7,9,1,774.0,0.0,60.5,68.59999999999998
2707,2018,7,9,2,800.0,0.0,80.6,84.8
2708,2018,7,9,3,800.0,0.0,86.89999999999999,90.8
2709,2018,7,9,4,800.0,0.0,68.0,76.39999999999999
2710,2018,7,10,1,802.5,0.0,68.0,74.3
2711,2018,7,10,2,801.8333333333334,0.0,78.8,83.3
2712,2018,7,10,3,800.0,0.0,80.89999999999999,86.3
2713,2018,7,10,4,800.0,0.0,68.0,77.0
2714,2018,7,11,1,800.0,0.0,57.80000000000001,67.10000000000001
2715,2018,7,11,2,800.3333333333334,0.0,77.0,80.3
2716,2018,7,11,3,801.0,0.0,77.3,84.2
2717,2018,7,11,4,800.0,0.0,64.7,72.5
2718,2018,7,12,1,800.0,0.0,57.79999999999999,65.0
2719,2018,7,12,2,800.3333333333334,0.0,76.10000000000001,80.6
2720,2018,7,12,3,800.0,0.0,76.69999999999999,83.3
2721,2018,7,12,4,800.8333333333334,0.0,65.30000000000001,72.8
2722,2018,7,13,1,750.3333333333334,0.0,62.900000000000006,71.3
2723,2018,7,13,2,787.6666666666666,0.0,78.5,83.9
2724,2018,7,13,3,800.3333333333334,0.0,83.89999999999999,91.69999999999999
2725,2018,7,13,4,800.0,0.0,70.4,77.0
2726,2018,7,14,1,800.3333333333334,0.0,69.19999999999999,75.5
2727,2018,7,14,2,751.1666666666666,0.0,80.0,85.39999999999999
2728,2018,7,14,3,707.6666666666666,0.0,81.2,86.0
2729,2018,7,14,4,800.0,0.0,72.2,78.8
2730,2018,7,15,1,691.5,0.0,71.0,77.60000000000001
2731,2018,7,15,2,801.1666666666666,0.0,82.39999999999999,87.2
2732,2018,7,15,3,702.1666666666666,0.0,83.6,92.89999999999999
2733,2018,7,15,4,518.7142857142857,0.14285714285714285,74.17142857142858,80.08571428571429
2734,2018,7,16,1,754.8571428571429,0.0,72.62857142857142,76.48571428571428
2735,2018,7,16,2,578.8571428571429,0.0,80.08571428571429,87.54285714285716
2736,2018,7,16,3,504.5,0.16666666666666666,76.69999999999999,85.7
2737,2018,7,16,4,524.7777777777778,0.0,71.80000000000001,78.8
2738,2018,7,17,1,800.0,0.0,64.7,70.10000000000001
2739,2018,7,17,2,801.8333333333334,0.0,76.7,80.3
2740,2018,7,17,3,802.1666666666666,0.0,77.89999999999999,82.10000000000001
2741,2018,7,17,4,750.0,0.0,71.00000000000001,74.89999999999999
2742,2018,7,18,1,800.0,0.0,59.29999999999999,64.39999999999999
2743,2018,7,18,2,801.8333333333334,0.0,71.0,77.0
2744,2018,7,18,3,802.0,0.0,74.89999999999999,81.80000000000001
2745,2018,7,18,4,800.0,0.0,65.3,70.39999999999999
2746,2018,7,19,1,783.5,0.0,58.400000000000006,68.60000000000001
2747,2018,7,19,2,802.0,0.0,76.7,79.69999999999999
2748,2018,7,19,3,800.5,0.0,77.89999999999999,83.30000000000001
2749,2018,7,19,4,800.0,0.0,63.50000000000001,71.89999999999999
2750,2018,7,20,1,800.0,0.0,63.20000000000001,72.8
2751,2018,7,20,2,630.375,0.0,71.375,78.12499999999999
2752,2018,7,20,3,705.0,0.0,74.0,80.00000000000001
2753,2018,7,20,4,800.6666666666666,0.0,68.3,73.7
2754,2018,7,21,1,559.4166666666666,0.16666666666666666,66.20000000000002,71.14999999999999
2755,2018,7,21,2,532.3571428571429,0.07142857142857142,67.22857142857143,71.34285714285714
2756,2018,7,21,3,753.1666666666666,0.0,70.7,74.0
2757,2018,7,21,4,701.8333333333334,0.0,69.5,73.40000000000002
2758,2018,7,22,1,651.0,0.0,67.1,71.89999999999999
2759,2018,7,22,2,477.8888888888889,0.0,63.60000000000001,70.19999999999999
2760,2018,7,22,3,566.625,0.0,65.3,71.15
2761,2018,7,22,4,574.0,0.0,67.74285714285715,70.57142857142857
2762,2018,7,23,1,690.9,0.0,59.9,65.12000000000002
2763,2018,7,23,2,709.125,0.0,68.22500000000001,72.5
2764,2018,7,23,3,756.1666666666666,0.0,74.89999999999999,79.99999999999999
2765,2018,7,23,4,802.6666666666666,0.0,63.5,69.5
2766,2018,7,24,1,649.6875,0.0,67.2125,71.93750000000001
2767,2018,7,24,2,623.75,0.0,74.07499999999999,79.025
2768,2018,7,24,3,756.5,0.0,77.3,82.7
2769,2018,7,24,4,729.5,0.0,69.125,73.85
2770,2018,7,25,1,767.8333333333334,0.0,67.7,71.0
2771,2018,7,25,2,801.3333333333334,0.0,77.3,83.00000000000001
2772,2018,7,25,3,800.3333333333334,0.0,80.3,88.7
2773,2018,7,25,4,801.0,0.0,70.10000000000001,75.8
2774,2018,7,26,1,801.6666666666666,0.0,63.5,71.3
2775,2018,7,26,2,503.85714285714283,0.0,72.11428571428573,81.62857142857142
2776,2018,7,26,3,701.0,0.0,77.89999999999999,83.89999999999999
2777,2018,7,26,4,800.0,0.0,65.3,75.8
2778,2018,7,27,1,801.3333333333334,0.0,60.20000000000001,64.7
2779,2018,7,27,2,745.4285714285714,0.0,68.25714285714285,73.65714285714286
2780,2018,7,27,3,611.3333333333334,0.0,73.7,80.00000000000001
2781,2018,7,27,4,800.0,0.0,66.5,70.4
2782,2018,7,28,1,801.0,0.0,58.699999999999996,62.30000000000001
2783,2018,7,28,2,802.5,0.0,70.4,74.89999999999999
2784,2018,7,28,3,751.6666666666666,0.0,73.39999999999999,80.6
2785,2018,7,28,4,751.0,0.0,63.5,70.1
2786,2018,7,29,1,801.0,0.0,59.6,67.4
2787,2018,7,29,2,655.3333333333334,0.0,74.60000000000001,79.1
2788,2018,7,29,3,802.1666666666666,0.0,75.5,83.00000000000001
2789,2018,7,29,4,800.6666666666666,0.0,63.49999999999999,72.5
2790,2018,7,30,1,777.1666666666666,0.0,60.5,66.2
2791,2018,7,30,2,801.8333333333334,0.0,73.7,77.90000000000002
2792,2018,7,30,3,700.8333333333334,0.0,73.4,76.39999999999999
2793,2018,7,30,4,800.6666666666666,0.0,64.7,71.60000000000001
2794,2018,7,31,1,737.2,0.0,61.70000000000001,67.1
2795,2018,7,31,2,727.5,0.0,71.89999999999999,77.60000000000001
2796,2018,7,31,3,524.0909090909091,0.0,68.49090909090911,74.38181818181818
2797,2018,7,31,4,624.4545454545455,0.0,64.56363636363636,69.96363636363638
2798,2018,8,1,1,750.8571428571429,0.0,64.65714285714286,67.74285714285715
2799,2018,8,1,2,804.0,0.0,71.0,74.3
2800,2018,8,1,3,502.1666666666667,0.0,70.10000000000001,78.8
2801,2018,8,1,4,571.8333333333334,0.08333333333333333,64.39999999999999,70.24999999999999
2802,2018,8,2,1,746.2857142857143,0.0,61.57142857142858,66.2
2803,2018,8,2,2,787.1666666666666,0.0,74.60000000000001,79.7
2804,2018,8,2,3,801.0,0.0,79.4,85.10000000000001
2805,2018,8,2,4,801.1666666666666,0.0,65.30000000000001,71.3
2806,2018,8,3,1,706.0,0.0,65.3,71.60000000000001
2807,2018,8,3,2,702.6666666666666,0.0,77.0,81.8
2808,2018,8,3,3,702.1666666666666,0.0,79.99999999999999,85.39999999999999
2809,2018,8,3,4,770.3333333333334,0.0,67.7,77.3
2810,2018,8,4,1,721.0,0.0,60.52307692307692,70.07692307692307
2811,2018,8,4,2,787.1666666666666,0.0,77.90000000000002,83.60000000000001
2812,2018,8,4,3,800.0,0.0,81.80000000000001,90.2
2813,2018,8,4,4,800.3333333333334,0.0,67.40000000000002,77.60000000000001
2814,2018,8,5,1,730.75,0.0,69.8,74.75
2815,2018,8,5,2,800.6666666666666,0.0,83.60000000000001,87.8
2816,2018,8,5,3,801.0,0.0,86.60000000000001,91.10000000000001
2817,2018,8,5,4,800.0,0.0,73.1,81.2
2818,2018,8,6,1,801.3333333333334,0.0,72.5,78.5
2819,2018,8,6,2,551.4285714285714,0.14285714285714285,79.05714285714285,86.25714285714287
2820,2018,8,6,3,415.6666666666667,0.0,73.10000000000001,78.2
2821,2018,8,6,4,703.2857142857143,0.0,73.4,78.54285714285713
2822,2018,8,7,1,701.8333333333334,0.0,68.83368125000001,71.23368125
2823,2018,8,7,2,738.5,0.0,74.70300312500001,78.30300312499999
2824,2018,8,7,3,704.7142857142857,0.0,77.0,83.94285714285715
2825,2018,8,7,4,605.5555555555555,0.0,71.0,74.39999999999999
2826,2018,8,8,1,691.5,0.0,71.15,74.07499999999999
2827,2018,8,8,2,802.8333333333334,0.0,75.5,80.3
2828,2018,8,8,3,657.6666666666666,0.0,77.0,83.30000000000001
2829,2018,8,8,4,668.8,0.0,72.14,75.92
2830,2018,8,9,1,800.0,0.0,63.199999999999996,70.10000000000001
2831,2018,8,9,2,800.8333333333334,0.0,76.39999999999999,81.2
2832,2018,8,9,3,704.3333333333334,0.0,76.39999999999999,85.10000000000001
2833,2018,8,9,4,784.8333333333334,0.0,68.3,74.3
2834,2018,8,10,1,711.9090909090909,0.0,66.85454545454546,71.60000000000001
2835,2018,8,10,2,774.6666666666666,0.0,74.89999999999999,79.39999999999999
2836,2018,8,10,3,800.8333333333334,0.0,77.60000000000001,82.7
2837,2018,8,10,4,783.5,0.0,67.7,74.30000000000001
2838,2018,8,11,1,800.0,0.0,59.900000000000006,66.2
2839,2018,8,11,2,800.8333333333334,0.0,75.8,80.00000000000001
2840,2018,8,11,3,554.6666666666666,0.0,75.5,82.7
2841,2018,8,11,4,783.8333333333334,0.0,62.9,71.89999999999999
2842,2018,8,12,1,746.2857142857143,0.0,63.88571428571429,70.05714285714285
2843,2018,8,12,2,754.3333333333334,0.0,76.10000000000001,80.89999999999999
2844,2018,8,12,3,533.4285714285714,0.0,74.17142857142856,81.88571428571429
2845,2018,8,12,4,479.2857142857143,0.0,65.17142857142858,74.6857142857143
2846,2018,8,13,1,716.0,0.0,62.150000000000006,68.45
2847,2018,8,13,2,800.6666666666666,0.0,78.2,81.8
